Lien,Texte
https://www.agenceecofin.com/actualites/1903-126795-senegal-l-armee-s-implique-dans-la-formation-a-la-citoyennete-dans-les-ecoles,Agence Ecofin - Aprs le lancement des Lyces Nation-Arme la collaboration entre les forces de dfense et les autorits ducatives sera approfondie au Sngal Les deux parties se sont engages  former les lves aux valeurs citoyennes et  amliorer les infrastructures de formation Le ministre sngalais de lducation nationale MEN a annonc avoir sign un partenariat stratgique avec le ministre des Forces armes MFA Le partenariat sign mardi 18 mars implique le ministre des Forces armes dans lintgration de modules sur la citoyennet et la discipline au sein des programmes scolaires La collaboration entre les deux institutions renforce lducation aux valeurs citoyennes et patriotiques au sein des coles xa0 travers cette alliance le MEN et le MFA raffirment leur engagement en faveur dune ducation qui forme des citoyens disciplins engags et prts  contribuer au dveloppement du Sngalxa0 peut-on lire dans lannonce Mme si le rle de lArme dans la formation  la citoyennet na pas t dtaill on a appris que linstitution militaire sur la base de ce partenariat sest engage dans dautres initiatives ducatives Ces initiatives concernent la mise en place de formations et dorientations pour les lves intresss par les carrires militaires la construction et la rhabilitation dinfrastructures scolaires avec lappui du gnie militaire ainsi que lorganisation dactivits de mentorat de leadership et de sensibilisation dans les tablissements scolaires Pour les autorits sngalaises ce partenariat illustre le xa0concept dArme-Nationxa0 qui traduit la collaboration entre les deux parties afin de mettre en uvre des projets de dveloppement  ce titre la mise en place des Lyces Nation-Arme pour la Qualit et lquit LYNAQE constitue un exemple concret de cette collaboration Vanessa Ngono Atangana Lire aussi Le Sngal veut former 105xa0000 enseignants et personnels administratifs au numrique
https://www.agenceecofin.com/actualites-industries/1903-126794-guinee-equatoriale-l-appel-d-offres-pour-le-petrole-prevu-d-ici-la-fin-de-l-annee,Agence Ecofin - La nouvelle dun cycle dappel doffres pour le ptrole en Guine quatoriale avait t voque le mois dernier par la Chambre africaine de lnergie AEC qui na pas fourni de dtails sur la date de lancement Le lancement annonc dun nouveau cycle dappel doffres pour relancer le secteur ptrolier et gazier de la Guine quatoriale interviendra dici la fin de cette anne ou le dbut de lanne prochaine selon des informations relayes mardixa018xa0mars par la presse Les raisons derrire le choix de ce calendrier nont pas t prcises mais lors de la confrence CERAWEEK organise  Houston la semaine dernire Antonio Oburu Ondo photo le ministre des Mines et des hydrocarbures de Guine quatoriale a insist sur la poursuite des efforts de renforcement de lattractivit du pays Le gouvernement mise en effet sur une comptitivit accrue pour sduire les compagnies ptrolires avec par exemple des rformes fiscales notamment la rduction de limpt sur les socits et des taxes sur les dividendes Laccs facilit aux licences et la transparence des donnes sont galement des leviers pour attirer de nouveaux investissements et stimuler ainsi lexploration et lexploitation de nouveaux blocs dans un contexte de baisse de la production dor noir lie  larrive  maturit de nombreux gisements Le succs de cette stratgie dpendra largement de lintrt des investisseurs ce qui reste incertain Certes des compagnies comme Africa Oil Corp et Chevron ont dj sign des contrats mais leur engagement  long terme dpendra des profits quelles peuvent tirer des nouveaux forages et de la stabilit des rgles dans le secteur Le succs du cycle doctroi de licences aura des implications conomiques majeures pour le secteur des hydrocarbures de la Guine quatoriale En effet les hydrocarbures reprsentent 42xa0 du PIB 95xa0 des exportations et 90xa0 des recettes totales du pays daprs la Banque africaine de dveloppement BAD Abdel-Latif Boureima dit par Wilfried ASSOGBA Lire aussixa0 10022025xa0-xa0Guine quatorialexa0 bientt un nouvel appel doffres ptrogazier 09102023xa0-xa0Guine quatorialexa0 vers une rcession conomique cause par la baisse de la production dor noir
https://www.agenceecofin.com/actualites/1903-126793-nigeria-signature-d-un-accord-commercial-avec-le-bresil-pour-la-securite-alimentaire,Agence Ecofin - Confront  une importante crise alimentaire et  des dfis dans le secteur agricole le Nigeria renforce sa coopration avec des partenaires trangers pour attirer davantage dinvestissements Ce partenariat intervient aprs laccord de 11 milliard de dollars sign en 2018 Le Nigeria et le Brsil ont sign la phase commerciale du projet xa0Green Imperativexa0 dune valeur de 11 milliard de dollars visant  renforcer la scurit alimentaire  accrotre la productivit agricole et  stimuler les investissements du secteur priv Linformation a t rendue publique par le vice-prsident du pays le snateur Kashim Shettima sur X le lundi 17 mars 2025 Le Green Imperative sinscrit dans les initiatives conomiques et politiques de ladministration Tinubu pour dynamiser la croissance conomique et encourager la confiance des investisseurs Il met laccent sur une agriculture durable et  faible mission de carbone afin damliorer la production alimentaire de manire efficace et comptitive xa0Nous luttons contre une faible productivit agricole depuis des dcenniesxa0 a indiqu le vice-prsident qui ajoute que xa02025  marque une tape importante dans notre cheminement vers la scurit alimentaire et la diversification de lconomie de notre paysxa0 Le montant total du projet est estim  8 milliards de dollars Sa premire phase de 11 milliardxa0 a t signe en 2018 Evalue  43 milliards de dollars la deuxime phase et un accord avec la multinationale brsilienne JBS SA ont t conclus lanne dernire au Brsil lors de la visite officielle du prsident nigrian Bola Tinubu Le pays le plus peupl dAfrique fait face  dimportants dfis en matire de scurit alimentaire Selon les donnes de lOrganisation des Nations Unies pour lalimentation et lagriculture FAO publies le lundi 10 mars 2025 environ 306 millions de personnes dans 26 Etats du pays devraient tre confrontes  une inscurit alimentaire et nutritionnelle aigu pendant la priode de soudure de juin  aot Le secteur agricole demeure une activit essentielle pour lconomie En 2024 il a contribu  hauteur de 2464 du PIB global Cependant il est soumis aux effets nfastes du changement climatique  un dficit de financement et  de mauvaises pratiques agricoles A cela sajoute une forte dpendance aux importations entranant linscurit alimentaire et la malnutrition Pour relever ces dfis le Plan national multisectoriel pour lalimentation et la nutrition NMPFAN 2021-2025 vise  amliorer le statut nutritionnel des Nigrians en luttant contre linscurit alimentaire et en renforant la production agricole De plus le PND 2021-2025 ambitionne de stimuler la productivit agricole grce  ladoption de technologies dinnovations et de pratiques durables garantissant ainsi un accs continu  des aliments abordables et nutritifs dici 2025 En dcembre dernier le gouvernement a approuv un budget de 19 millions de dollars pour permettre  30 universits agricoles de lancer des projets dagriculture mcanise afin de renforcer la scurit alimentaire Lydie Mobio Stagiaire Lire aussixa0
https://www.agenceecofin.com/actualites-industries/1903-126789-egypte-arabian-cement-opte-pour-l-energie-solaire-dans-sa-production,Agence Ecofin - Fonde en 1997 Arabian Cement Company ACC est un acteur cl du march gyptien des matriaux de construction offrant une gamme diversifie de produits Cependant sa production fait face aux dfis lis aux cots nergtiques actuels Lindustrie cimentire lune des plus nergivores au monde est en pleine mutation en gypte Arabian Cement Company ACC a franchi mardixa018xa0mars une tape dcisive en signant un partenariat de 30xa0ans avec Integrated Renewable  Sustainable Communities IRSC pour salimenter en lectricit renouvelable Concrtement IRSC prendra en charge le financement la construction et lexploitation dune centrale solaire rserve  ACC Avec une capacit de 176xa0MWc cette installation devrait gnrer environ 325xa0GWh dlectricit par an garantissant  ACC une source dnergie stable et  cot matris sans investissement initial Linitiative sinscrit dans un contexte o les industriels doivent concilier comptitivit et impratifs environnementaux En optant pour un approvisionnement durable ACC rduit ainsi son exposition aux fluctuations des prix de lnergie fossile tout en amliorant son empreinte carbone En effet la production de ciment repose sur un processus trs gourmand en nergie et les cots de llectricit sont un levier stratgique pour la rentabilit des acteurs du secteur Ainsi les industriels ne se contentent plus de rpondre aux exigences cologiques transformant ces contraintes en opportunits conomiques Linitiative dACC pourrait faire figure de modle pour de nombreux investisseurs et dcideurs le renouvelable simposant de plus en plus comme une option pour lavenir Pour rappel lgypte sest fix comme objectif de porter la part des nergies renouvelables dans le mix nergtique  40xa0 dici 2040 Le pays compte  cet effet mobiliser  court terme un 2 milliards de dollars des fonds privs pour lancer de nouveaux projets dnergies renouvelables Abdel-Latif Boureima dit par Wilfried ASSOGBA Lire aussixa0 04032025xa0-xa0Energies renouvelablesxa0 une leve de 2 milliardsxa0 chez le secteur priv voque en gypte
https://www.agenceecofin.com/actualites/1903-126788-mobile-money-les-5-types-de-fraudes-qui-fragilisent-le-secteur-gsma,Agence Ecofin - En 2023 310 services financiers sur mobile taient dj actifs  travers le monde LAfrique subsaharienne abritait plus de la moiti de ceux-ci Le continent qui enregistre un faible taux de bancarisation voit dans cette solution un atout dinclusion financire surtout dans les zones rurales Le Mobile Money service de transfert dargent via le tlphone mobile est aujourdhui la cible rcurrente dattaques frauduleuses et cybercriminelles dplore lAssociation mondiale des oprateurs mobile GSMA Le service qui a gagn depuis 2007 sa place en tant que levier de croissance conomique pour de nombreux oprateurs tlcoms comme Orange MTN Safaricom ou Airtel et solution phare dinclusion financire en Afrique exprimente dailleurs une augmentation de ces attaques selon 84xa0 des professionnels de lcosystme du Mobile Money interrogs par GSMA Il sagit de personnes occupant des postes de cadres moyens ou suprieurs ayant une connaissance approfondie - et une exprience - de la fraude lie au Mobile Money Dans son tude effectue sur 34 pays dAfrique dAsie et dAmrique latine publie en mars 2024 lAssociation indique que cinq principaux types de menaces contre le Mobile Money ont t identifisxa0par ordre dimportancexa0 Lusurpation didentit  Se faire passer pour une autre personne relle ou non etou reprsenter une entit dans le but de tromper les autres La personne ou lentit que limposteur prtend tre ou reprsenter peut tre authentique fictive ou cre  partir dun mlange dinformations authentiques etou fictives se faire passer pour le membre dune famille en difficult et demander  ses proches des transferts dargent Lingnierie sociale Se faire passer pour quelquun dautre afin de manipuler la cible et lamener  divulguer des informations accorde un accs non autoris ou effectue certaines actions conduisant  une fraude Ce type de fraude implique lusurpation didentit et la tromperie faux agent Mobile Money qui sollicite des informations personnelles pour mettre  jour lidentification de la SIM Infographie Les principaux types de menaces sur le Mobile Money La fraude diniti Un employ actuel ou ancien un contractant ou un partenaire commercial du fournisseur de service Mobile Money met en uvre un plan frauduleux en profitant de ses connaissances de ses comptences de son exprience ou de son accs en tant quiniti La fraude par change de cartes SIM  Forme dusurpation didentit o une personne prend lidentit dune autre en semparant de son numro de tlphone etou de son compte ou portefeuille dargent mobile La cyberfraude  Intrusion dans le service Mobile Money en piratant le systme informatique ou en utilisant un cheval de Troie lien envoy  un utilisateur et qui introduit un malware lorsquil clique dessus La fraude et les menaces internes apparaissent comme une proccupation majeure des professionnels interrogs par GSMA 94xa0 dentre eux se dclarent proccups par les fraudes dinitis perptres  la fois par des personnes internes et externes  lorganisation concerne La collusion avec des fraudeurs externes pour commettre des fraudes a t identifie comme le principal schma de fraude diniti La caverne dAli Baba Lattrait croissant du Mobile Money pour les fraudeurs sexplique par limportant volume de transactions financires qui sy effectue chaque anne En 2023 le service enregistrait dj 17 milliard de comptes au niveau mondial pour 85 milliards de transactions et plus de 1000 milliardsxa0 de fonds transfrs LAfrique subsaharienne  elle seule totalisait 835 millions de comptes pour 62 milliards de transactions et 912 milliardsxa0 de fonds transfrs Autant dargent qui fait du service Mobile Money la source de convoitise de nombreux fraudeurs et cybercriminels en tous genres Infographiexa0 Les acteurs les plus impacts par la fraude sur le Mobile Moneyxa0 Conscients de cet intrt illicite pour le Mobile Money de nombreux acteurs oprant dans le secteur dactivit et dans celui de la scurit oprateurs tlcoms Fintech Interpol etc multiplient les campagnes et interpellations pour sensibiliser les usagers sur les bonnes pratiques  observer Ils insistent sur la ncessit de ne jamais partager ses codes de scurit car mme les entreprises lgitimes ne les demandent pasxa0 toujours vrifier lauthenticit des messages et des liensxa0reusxa0et contacter le service via ses canaux officiels en cas de doute  toujours utiliser des applications scurisesxa0tlcharges uniquement sur les plateformes certifiesxa0 activer lauthentification  deux facteurs 2FAxa0pour augmenter sa marge de scuritxa0 surveiller rgulirement ses transactions pour dtecter toute activit suspecte et la signaler Une collaboration essentielle  Compte tenu de la nature dynamique du Mobile Money et de la menace croissante de la fraude dans ce secteur GSMA recommande aux oprateurs tlcoms dinvestir davantage dans des programmes antifraudes dans des technologies de pointe qui soutiennent la scurit comme lIntelligence artificielle et la surveillance rigoureuse des tiers agents fournisseurs de technologie et les autres tiers LAssociation interpelle les gouvernements sur la mise  jour et lamlioration des cadres juridiques afin de tenir compte des nuances spcifiques de la fraude lie  largent mobile en veillant  ce que les lois soient suffisamment solides pour permettre des poursuites efficaces dans de tels cas Point important la collaboration des diffrentes parties prenantes sur diverses mesures y compris des programmes de sensibilisation et le partage dinformations la protection des donnes ainsi que lvaluation rgulire des vulnrabilits qui ne mettent pas seulement en pril le secteur du Mobile Money mais tout lcosystme financier Muriel EDJO Lire aussi Fraude  lidentitxa0 lessor de lIA accentue la pression sur lAfrique Smile ID
https://www.agenceecofin.com/actualites-agro/1903-126787-la-tanzanie-lance-un-projet-de-174-millions-pour-renforcer-sa-production-laitiere,Agence Ecofin - En Tanzanie la filire lait est la deuxime en termes dimportance dans le secteur dlevage aprs celle de la viande Dans le pays le gouvernement vise lautosuffisance avec la mise en uvre de nouveaux projets de dveloppement visant  accroitre la production localexa0 En Tanzanie le ministre de lAgriculture a donn le 18 mars  Dodoma le coup denvoi dun nouveau projet visant  augmenter la productivit de la filire lait Dun cot total de 1743 millionsxa0 ce projet baptis u2009Climate-Smart Smallholder Dairy Transformation Projectu2009 C-SDTP est cofinanc par le gouvernement et de nombreux partenaires financiers dont le Fonds international de dveloppement agricole FIDA et lAgence franaise de dveloppement AFD Selon les informations relayes par le quotidien local Daily News ledit projet sera mis en uvre sur une priode de 10 ans  travers 28 districts rpartis dans plusieurs rgions dont Arusha Kilimanjaro Pwani Morogoro Tanga Iringa et Njombe Les interventions seront axes sur la mise en uvre de programmes de formation sur les bonnes pratiques de production lamlioration de la rsilience climatique des leveurs locaux et lamlioration des moyens de subsistance des petits leveurs laitiers dans les zones rurales Au total 600u2009000 personnes impliques dans la chane de valeur du lait devraient bnficier de ces interventions Daprs Lazaro Kapella coordinateur du projet le C-SDTP prvoit par exemple de fournir plus de 17u2009500 vaches laitires de races amliores aux bnficiaires Il est galement prvu la construction de 100 nouveaux centres de collecte de lait dune capacit cumule de 300u2009000 litres  terme pour renforcer la chane dapprovisionnement locale Plus largement ces diffrentes initiatives devraient permettre daugmenter la production locale de lait dans le pays et contribuer  la rduction progressive des importations Selon les donnes du Conseil laitier TDB la Tanzanie dpend  hauteur de 70xa0 des importations pour ses besoins annuels en lait qui sont valus  12 millions de tonnes Stphanas Assocle dit par Wilfried ASSOGBAxa0 Lire aussi 18022025xa0- thiopiexa0 un projet de 600 millionsxa0 pour booster la productionxa0laitire
https://www.agenceecofin.com/actualites-services/1903-126786-benin-appel-a-candidatures-pour-la-formation-de-400-artisans-dans-pres-de-20-metiers,Agence Ecofin - A travers le projet ARCH le Bnin souhaite former des professionnels dans des mtiers jugs prioritaires Une vingtaine de mtiers sont cibls par un programme de formation qui vient dtre lanc LAgence nationale pour la protection sociale a lanc un appel  candidatures pour un programme de formation ciblant 400 artisans dans une vingtaine de mtiers dont la mcanique auto le froid et la climatisation lnergie photovoltaque la menuiserie bois la plomberie la soudure la boulangerie la ptisserie la transformation agroalimentaire la transformation des produits laitiers entre autres Les formations sinscrivent dans le cadre des activits de formation du projet Assurance pour le Renforcement du Capital Humain ARCH excut par le ministre des Affaires sociales et de la Microfinance Pour bnficier de ces formations les candidats doivent tre de nationalit bninoise avoir une formation et une exprience professionnelle dans lun des mtiers cibls et dtenir un numro didentification personnelle ainsi quun numro de tlphone Ce programme concerne 12 communesxa0 Abomey Abomey-Calavi Cotonou Dassa Djakotomey Djougou Kandi Lokossa Natitingou Parakou Pob et Porto-Novo Dans chaque commune les activits seront animes par lARCH Les formations ont pour objectif damliorer le niveau de comptences des apprenants afin daccrotre lactivit dans les secteurs cibls devenus prioritaires pour le dveloppement conomique du pays Les candidatures peuvent tre soumises jusquau 19 avril 2025 Plus dinformations ici Vanessa Ngono Atangana Lire aussi Bninxa0 le gouvernement envisage de former 2676 artisans en 2024
https://www.agenceecofin.com/actualites-industries/1903-126785-quotas-sur-le-cobalt-en-rdc-ce-que-l-on-sait-des-nouvelles-mesures,Agence Ecofin - Cest dsormais officielxa0 la Rpublique dmocratique du Congo RDC a dcid dinstaurer des quotas sur la production de cobalt et les stocks accumuls  lissue des quatres mois de suspension des exportations dcide en fvrier 2025 Lannonce a t faite par la Premire ministre Judith Suminwa Tuluka lors du Conseil des ministres du vendredi 14 mars Selon le compte rendu de cette runion ces quotas seront de deux typesxa0 lun appliqu aux exportations et lautre  la transformation locale du cobalt Le document ne donne cependant pas plus de dtails On ignore donc les volumes concerns ainsi que les modalits de mise en uvre observe Bankableafrica On sait seulement que u2009les responsables concerns par ces actions ont t appels  les implmenter avec clrit et efficacitu2009 Par ailleurs la RDC entend u2009obtenir la collaboration de lIndonsie autre grand producteur de cobalt afin de mieux contrler loffre sur le march mondial et par consquent son prixu2009 LIndonsie qui dtient 966xa0 des parts de march est le deuxime producteur mondial de cobalt  elles deux la RDC et lIndonsie contrlent plus de 85xa0 de la production mondiale Depuis la suspension des exportations de cobalt les prix ont bondi sur le march international La semaine dernire lhydroxyde de cobalt a par exemple atteint 105xa0dollars la livre soit une hausse de 84xa0 Cependant plusieurs experts estiment que cette tendance pourrait sinverser si la reprise des exportations entrane un afflux massif de cobalt sur le march Le gouvernement congolais affirme dailleurs que les nouvelles mesures visent  assurer un u2009encadrement efficientu2009 de la suspension des exportations La raction du march et des acteurs locaux du secteur face  ces nouvelles mesures reste attendue Mais selonxa0Africa Intelligence la Fdration des entreprises du Congo FEC seraitxa0oppose  la suspension des exportations de cobalt Daprs le mdia franais la Chambre des mines de la FEC a mme adress un courrier au ministre des Mines Kizito Kapinga Mulume le 7xa0mars dans lequel elle exprime ses griefs Lorganisation patronale estime notamment que cette dcision va  lencontre des dispositions du Code minier congolais Selon la FEC ce texte qui a une valeur juridique suprieure garantit aux oprateurs la libert de commercialiser leurs produitsxa0Elle propose alors la cration dune commission ad hoc public-priv afin de rsoudre les problmes engendrs par cette dcision Pierre Mukoko Lire aussixa0 Cobaltxa0 les prix explosent moins dun mois aprs la suspension des exportations de RDC mais 
https://www.agenceecofin.com/actualites-numerique/1903-126784-tanzanie-les-operateurs-telecoms-sous-pression-pour-etendre-la-couverture-reseau,Agence Ecofin - Le 13 mai 2023 les oprateurs tlcoms tanzaniens ont sign des accords avec le gouvernement pour lextension du rseau dans les zones rurales En tout 713 circonscriptions ont t identifies comme cibles prioritaires pour de nouvelles infrastructures tlcoms Les oprateurs tlcoms tanzaniens ont jusquau 12 mai prochain pour achever le dploiement de 758 nouvelles tours de communication dans les zones rurales un projet dj ralis  55xa0 Lultimatum a t fix la semaine dernire par Jerry Silaa photo ministre des TIC Sil est respect la couverture rseau du pays pourrait connatre une amlioration significative En effet selon les donnes de lUnion internationale des tlcommunications UIT les rseaux 3G et 4G couvraient respectivement 85xa0 et 58xa0 de la population estime  environ 666 millions en 2023 La 2G par contre couvrait 98xa0 des Tanzaniens xa0La prsidente Samia Suluhu Ndlr a allou 126 milliards de shillings 478 millionsxa0 Ndlr pour la construction de 758 tours de communication en milieu rural ce qui rduira considrablement le dficit de couverture rseau dans le paysxa0 a dclar M Silaa le samedi 15 mars lors de la visite dinspection sur un site en construction dans le pays Lextension de la couverture rseau peut rsulter en une amlioration de ladoption des services tlcoms dautant plus que le gouvernement cible environ 85 millions de bnficiaires Pour le moment lUIT estime  environ 745xa0 la proportion de la population tanzanienne possdant un tlphone mobile ce qui donne une ide approximative de la pntration de la tlphonie mobile dans le pays Quant  lInternet mobile lorganisation estime que le taux de pntration atteint 319xa0 Dailleurs lAssociation mondiale des oprateurs de tlphonie mobile GSMA a estim  40 millions le nombre de Tanzaniens qui nont pas du tout accs  lInternet mobile Il convient toutefois de rappeler que lextension de la couverture rseau ne suffit pas pour garantir ladoption des services tlcoms par les populations Le gouvernement doit donc se pencher sur les facteurs qui affectent cela Par exemple pour lInternet mobile la GSMA a identifi des obstacles comme le cot lev des appareils compatibles le manque de comptences numriques le prix des forfaits de donnes la pertinence des contenus et des services proposs les proccupations lies  la scurit la qualit de lexprience utilisateur Isaac K Kassouwi Edit par Sna D B de Sodji Lire aussi 15052023 xa0Tanzaniexa0 le gouvernement sassocie aux oprateurs pour tendre le rseau tlcoms dans les zones rurales
https://www.agenceecofin.com/finance/1903-126783-marche-obligataire-la-cote-d-ivoire-finalise-un-echange-de-titres-de-450-milliards-fcfa,Agence Ecofin - Lopration qui visait environ 400 milliards FCFA a dpass les attentesxa0 La Cte dIvoire a finalis une opration dchange obligataire de 450 milliards FCFA 7467 millionsxa0 sur le march de lUnion conomique et montaire ouest-africaine UEMOA Lopration qui a dpass lobjectif initial de 400 milliards FCFA visait  rchelonner une partie des remboursements de 2025 en proposant aux investisseurs de nouveaux titres  5 et 7 ans avec des taux dintrt respectifs de 590 et 6 Face  une chance de 5635 milliards FCFA  rembourser en 2025 dont 2000 milliards FCFA en bons et obligations domestiques le pays cherchait  taler ses paiements et viter un pic de remboursement Selon des sources du march la demande a t soutenue malgr des taux lgrement infrieurs  ceux de certaines obligations en circulation qui atteignaient 625  Lchange qui sest droul entre du 19 fvrier au 4 mars tait ouvert aux dtenteurs dobligations arrivant  chance entre fvrier et juin 2025 Le montant final 450 milliards FCFA reflte une participation plus leve que prvuxa0 Cette opration sinscrit dans une stratgie de gestion proactive de la dette publique alors que lencours de la dette frle dsormais les 60 du PIB sous le seuil de 70 fix par lUEMOAxa0xa0 Malgr un contexte conomique incertain la Cte dIvoire affiche une croissance de 61 en 2024 selon le FMI avec une inflation retombe  21 en dcembre En 2025 le pays ambitionne de porter cette croissance  environ 7 Le FMI soutient cette trajectoire avec un programme de 35 milliards de dollars sur 40 mois pour accompagner les fondamentaux macroconomiquesxa0 Fiacre E Kakpo Edit par MF Vahid Codjiaxa0 Lire aussi
https://www.agenceecofin.com/actualites/1903-126779-le-maroc-obtient-496-millions-du-fmi-pour-renforcer-sa-resilience-climatique,Agence Ecofin - Selon le FMI les mesures mises en place dans le cadre de la FRD contribueront  amliorer la gestion des ressources en eau rares  libraliser davantage le secteur de llectricit et  rpondre aux risques climatiques pesant sur la stabilit budgtaire et le systme financier du pays Le Fonds montaire international FMI axa0annoncxa0le mardi 18 mars 2025 le dcaissement de 496 millionsxa0 en faveur du Maroc dans le cadre de la Facilit pour la rsilience et la durabilit FRD Ce prt qui sinscrit dans un programme global dexa013 milliardxa0xa0sur 18 mois vise  renforcer la capacit du pays  faire face aux chocs climatiques et  acclrer sa transition vers une conomie durable A lissue de la troisime revue du programme FRD le FMI a salu les avances du pays soulignant que la mise en uvre du programme de rformes structurelles sest poursuiviexa0 xa0Laccord sest conclu par la mise en uvre de six des sept mesures prvues pour le troisime et dernier examenxa0 a indiqu linstitution Pour Kenji Okamura directeur gnral adjoint du FMI xa0ces mesures contribueront  amliorer la gestion des ressources en eau rares  libraliser davantage le secteur de llectricit et  rpondre aux risques climatiques pesant sur la stabilit budgtaire et le systme financier xa0Toutefois lintroduction progressive dune taxe carbone prvue dans le programme na pas encore t mise en place car les autorits souhaitent approfondir lanalyse de son impact et poursuivre les consultations avec les acteurs publics et privs a-t-il ajout Le Maroc reste particulirement expos aux effets du changement climatique notamment les priodes de scheresse rpte et dautres alas environnementaux Lanne dernire le sisme dAl Haouz a endommag des infrastructures essentielles telles que des routes des coles et des hpitaux Il est galement confront  un xa0stress hydrique structurelxa0 selon la Banque mondiale qui a des impacts sur les rendements agricoles Malgr ces difficults lconomie marocaine fait preuve de rsilience La croissance du PIB bien que lgrement ralentie par une nouvelle scheresse a atteint environ 32 en 2024 contre 34 en 2023 porte par une demande intrieure soutenue selon les donnes du FMIxa0 Les perspectives conomiques restent positives avec une croissance attendue autour de 37 dans les prochaines annes grce  un nouveau cycle de projets dinfrastructures et  la poursuite des rformes structurelles a soulign le Fonds Charlne Ndimon Lire aussi
